,Report_Date,Vietnam_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
274,2020-10-22,1148,202.78253266032883,752.4758076490383,True,275,1200.6543321172055,1408.7561475022214
275,2020-10-23,1148,202.78253266032883,752.4758076490383,True,276,1205.2424684338368,1408.7561475022214
276,2020-10-24,1160,202.78253266032883,752.4758076490383,True,277,1209.7784329323317,1408.7561475022214
277,2020-10-25,1168,202.78253266032883,752.4758076490383,True,278,1214.2623050959494,1408.7561475022214
278,2020-10-26,1169,202.78253266032883,752.4758076490383,True,279,1218.6941811938789,1408.7561475022214
279,2020-10-27,1172,202.78253266032883,752.4758076490383,True,280,1223.0741738401657,1408.7561475022214
280,2020-10-28,1173,202.78253266032883,752.4758076490383,True,281,1227.4024115499672,1408.7561475022214
281,2020-10-29,1177,202.78253266032883,752.4758076490383,True,282,1231.679038293775,1408.7561475022214
282,2020-10-30,1177,202.78253266032883,752.4758076490383,True,283,1235.904213050228,1408.7561475022214
283,2020-10-31,1180,202.78253266032883,752.4758076490383,True,284,1240.0781093581106,1408.7561475022214
284,2020-11-01,1180,202.78253266032883,752.4758076490383,True,285,1244.2009148681188,1408.7561475022214
285,2020-11-02,1192,202.78253266032883,752.4758076490383,True,286,1248.2728308949509,1408.7561475022214
286,2020-11-03,1202,202.78253266032883,752.4758076490383,True,287,1252.294071970258,1408.7561475022214
287,2020-11-04,1203,202.78253266032883,752.4758076490383,True,288,1256.2648653969711,1408.7561475022214
288,2020-11-05,1207,202.78253266032883,752.4758076490383,True,289,1260.1854508054944,1408.7561475022214
289,2020-11-06,1212,202.78253266032883,752.4758076490383,True,290,1264.0560797122423,1408.7561475022214
290,2020-11-07,1213,202.78253266032883,752.4758076490383,True,291,1267.8770150809642,1408.7561475022214
291,2020-11-08,1213,202.78253266032883,752.4758076490383,True,292,1271.6485308872846,1408.7561475022214
292,2020-11-09,1215,202.78253266032883,752.4758076490383,True,293,1275.3709116868686,1408.7561475022214
293,2020-11-10,1226,202.78253266032883,752.4758076490383,True,294,1279.0444521875936,1408.7561475022214
294,2020-11-11,1252,202.78253266032883,752.4758076490383,True,295,1282.669456826093,1408.7561475022214
295,2020-11-12,1253,202.78253266032883,752.4758076490383,True,296,1286.2462393490077,1408.7561475022214
296,2020-11-13,1256,202.78253266032883,752.4758076490383,True,297,1289.7751223992743,1408.7561475022214
297,2020-11-14,1265,202.78253266032883,752.4758076490383,True,298,1293.256437107745,1408.7561475022214
298,2020-11-15,1281,202.78253266032883,752.4758076490383,True,299,1296.6905226904175,1408.7561475022214
299,2020-11-16,1283,202.78253266032883,752.4758076490383,True,300,1300.077726051542,1408.7561475022214
300,2020-11-17,1288,202.78253266032883,752.4758076490383,True,301,1303.418401392836,1408.7561475022214
301,2020-11-18,1300,202.78253266032883,752.4758076490383,True,302,1306.7129098290368,1408.7561475022214
302,2020-11-19,1304,202.78253266032883,752.4758076490383,True,303,1309.9616190099905,1408.7561475022214
303,2020-11-20,1305,202.78253266032883,752.4758076490383,True,304,1313.1649027494595,1408.7561475022214
304,2020-11-21,1306,202.78253266032883,752.4758076490383,True,305,1316.3231406608222,1408.7561475022214
305,2020-11-22,1307,202.78253266032883,752.4758076490383,True,306,1319.4367177998085,1408.7561475022214
306,2020-11-23,1312,202.78253266032883,752.4758076490383,True,307,1322.506024314406,1408.7561475022214
307,2020-11-24,1316,202.78253266032883,752.4758076490383,True,308,1325.5314551020554,1408.7561475022214
308,2020-11-25,1321,202.78253266032883,752.4758076490383,True,309,1328.513409474234,1408.7561475022214
309,2020-11-26,1331,202.78253266032883,752.4758076490383,True,310,1331.452290828519,1408.7561475022214
310,2020-11-27,1339,202.78253266032883,752.4758076490383,True,311,1334.3485063281908,1408.7561475022214
311,2020-11-28,1341,202.78253266032883,752.4758076490383,True,312,1337.2024665894528,1408.7561475022214
312,2020-11-29,1343,202.78253266032883,752.4758076490383,True,313,1340.014585376293,1408.7561475022214
313,2020-11-30,1347,202.78253266032883,752.4758076490383,True,314,1342.7852793030345,1408.7561475022214
314,2020-12-01,1351,202.78253266032883,752.4758076490383,True,315,1345.5149675445862,1408.7561475022214
315,2020-12-02,1358,202.78253266032883,752.4758076490383,True,316,1348.2040715544051,1408.7561475022214
316,2020-12-03,1361,202.78253266032883,752.4758076490383,True,317,1350.853014790169,1408.7561475022214
317,2020-12-04,1361,202.78253266032883,752.4758076490383,True,318,1353.4622224471411,1408.7561475022214
318,2020-12-05,1365,202.78253266032883,752.4758076490383,True,319,1356.0321211992084,1408.7561475022214
319,2020-12-06,1366,202.78253266032883,752.4758076490383,True,320,1358.5631389475593,1408.7561475022214
320,2020-12-07,1367,202.78253266032883,752.4758076490383,True,321,1361.055704576957,1408.7561475022214
321,2020-12-08,1377,202.78253266032883,752.4758076490383,True,322,1363.5102477195624,1408.7561475022214
322,2020-12-09,1381,202.78253266032883,752.4758076490383,True,323,1365.9271985262437,1408.7561475022214
323,2020-12-10,1385,202.78253266032883,752.4758076490383,True,324,1368.3069874453124,1408.7561475022214
324,2020-12-11,1391,202.78253266032883,752.4758076490383,True,325,1370.6500450086085,1408.7561475022214
325,2020-12-12,1395,202.78253266032883,752.4758076490383,True,326,1372.956801624861,1408.7561475022214
326,2020-12-13,1397,202.78253266032883,752.4758076490383,True,327,1375.2276873802336,1408.7561475022214
327,2020-12-14,1402,202.78253266032883,752.4758076490383,True,328,1377.463131845971,1408.7561475022214
328,2020-12-15,1405,202.78253266032883,752.4758076490383,True,329,1379.6635638930445,1408.7561475022214
329,2020-12-16,1405,202.78253266032883,752.4758076490383,True,330,1381.8294115137028,1408.7561475022214
330,2020-12-17,1407,202.78253266032883,752.4758076490383,True,331,1383.9611016498177,1408.7561475022214
331,2020-12-18,1410,202.78253266032883,752.4758076490383,True,332,1386.059060027921,1408.7561475022214
332,2020-12-19,1411,202.78253266032883,752.4758076490383,True,333,1388.1237110008185,1408.7561475022214
333,2020-12-20,1413,202.78253266032883,752.4758076490383,True,334,1390.1554773956655,1408.7561475022214
