,Report_Date,Mauritius_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
198,2020-08-07,344,71.32867219362782,170.25911634483188,True,199,340.51823230716434,340.5182326745048
199,2020-08-08,344,71.32867219362782,170.25911634483188,True,200,340.5182323641775,340.5182326745048
200,2020-08-09,344,71.32867219362782,170.25911634483188,True,201,340.5182324126925,340.5182326745048
201,2020-08-10,344,71.32867219362782,170.25911634483188,True,202,340.5182324539762,340.5182326745048
202,2020-08-11,344,71.32867219362782,170.25911634483188,True,203,340.5182324891064,340.5182326745048
203,2020-08-12,344,71.32867219362782,170.25911634483188,True,204,340.51823251900026,340.5182326745048
204,2020-08-13,344,71.32867219362782,170.25911634483188,True,205,340.51823254443843,340.5182326745048
205,2020-08-14,345,71.32867219362782,170.25911634483188,True,206,340.5182325660848,340.5182326745048
206,2020-08-15,346,71.32867219362782,170.25911634483188,True,207,340.51823258450474,340.5182326745048
207,2020-08-16,346,71.32867219362782,170.25911634483188,True,208,340.51823260017915,340.5182326745048
208,2020-08-17,346,71.32867219362782,170.25911634483188,True,209,340.5182326135172,340.5182326745048
